dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1751209776,1,116.351063,39.961290,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751209806,1,116.350984,39.962252,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751209836,1,116.350914,39.963030,0.000000,0.000000,3.080000,0.000000,0,0,55.757812
1751209986,1,116.350380,39.963204,0.000000,0.000000,0.680000,0.000000,0,0,77.690063
1751210174,1,116.349319,39.963292,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751212327,1,116.350353,39.963274,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751218916,1,116.349688,39.963302,0.000000,0.000000,0.000000,0.000000,0,0,92.482971
1751220465,1,116.350448,39.963289,0.000000,0.000000,0.740000,0.000000,0,0,73.743408
1751220555,1,116.349894,39.963371,0.000000,0.000000,0.420000,0.000000,0,0,70.799072
1751222321,1,116.349450,39.963189,0.000000,0.000000,0.000000,0.000000,0,0,95.979431
1751223941,1,116.348970,39.963155,0.000000,0.000000,0.000000,0.000000,0,0,32.422180
1751224271,1,116.349613,39.963216,0.000000,0.000000,0.000000,0.000000,0,0,65.329407
1751225171,1,116.350102,39.963216,0.000000,0.000000,0.000000,0.000000,0,0,65.820312
1751225501,1,116.349402,39.963236,0.000000,0.000000,0.000000,0.000000,0,0,107.700684
1751225531,1,116.349896,39.963169,0.000000,0.000000,0.550000,0.000000,0,0,73.849304
1751226251,1,116.349203,39.963226,0.000000,0.000000,0.000000,0.000000,0,0,111.246948
1751226371,1,116.349714,39.963208,0.000000,0.000000,0.000000,0.000000,0,0,84.878174
1751226551,1,116.349231,39.963470,0.000000,0.000000,0.000000,0.000000,0,0,84.274658
1751226821,1,116.349661,39.963231,0.000000,0.000000,0.000000,0.000000,0,0,77.611755
1751230391,1,116.349011,39.963282,0.000000,0.000000,1.530000,0.000000,0,0,89.928772
1751230781,1,116.349483,39.963276,0.000000,0.000000,0.000000,0.000000,0,0,88.870728
1751231411,1,116.350001,39.963276,0.000000,0.000000,0.710000,0.000000,0,0,61.482910
1751232821,1,116.349508,39.963276,0.000000,0.000000,0.000000,0.000000,0,0,97.166077
1751234081,1,116.351593,39.963046,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751234171,1,116.351019,39.963067,0.000000,0.000000,0.000000,0.000000,0,0,38.152344
1751234471,1,116.350278,39.963218,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751235041,1,116.349748,39.963256,0.000000,0.000000,1.680000,0.000000,0,0,91.781494
1751235101,1,116.349162,39.963350,0.000000,0.000000,0.000000,0.000000,0,0,113.981506
1751235761,1,116.349689,39.963275,0.000000,0.000000,0.000000,0.000000,0,0,98.450073
1751237111,1,116.349099,39.963107,0.000000,0.000000,0.000000,0.000000,0,0,111.220154
1751237141,1,116.349598,39.963170,0.000000,0.000000,1.830000,0.000000,0,0,93.393188
1751237201,1,116.350244,39.963209,0.000000,0.000000,1.980000,0.000000,0,0,58.838623
1751237291,1,116.349585,39.963192,0.000000,0.000000,0.000000,0.000000,0,0,77.669250
1751237681,1,116.349123,39.963106,0.000000,0.000000,0.000000,0.000000,0,0,81.166748
1751237741,1,116.349662,39.963143,0.000000,0.000000,1.820000,0.000000,0,0,81.205444
1751238251,1,116.350125,39.963196,0.000000,0.000000,0.000000,0.000000,0,0,59.595703
1751238581,1,116.349481,39.963158,0.000000,0.000000,0.200000,0.000000,0,0,52.462646
1751240291,1,116.349887,39.963342,0.000000,0.000000,0.000000,0.000000,0,0,73.094421
1751240531,1,116.350440,39.963319,0.000000,0.000000,0.000000,0.000000,0,0,71.442383
1751240951,1,116.349966,39.963193,0.000000,0.000000,0.000000,0.000000,0,0,64.307861
1751241011,1,116.349404,39.963241,0.000000,0.000000,0.000000,0.000000,0,0,74.141052
1751241191,1,116.349883,39.963151,0.000000,0.000000,0.200000,0.000000,0,0,62.376099
1751241521,1,116.348984,39.963302,0.000000,0.000000,1.010000,0.000000,0,0,103.726929
1751241611,1,116.349899,39.963432,0.000000,0.000000,0.930000,0.000000,0,0,74.486694
1751241731,1,116.349179,39.963272,0.000000,0.000000,0.000000,0.000000,0,0,82.812378
1751242091,1,116.349687,39.963185,0.000000,0.000000,0.000000,0.000000,0,0,76.308716
1751242181,1,116.349114,39.963252,0.000000,0.000000,0.000000,0.000000,0,0,102.608521
1751242631,1,116.349753,39.963228,0.000000,0.000000,0.000000,0.000000,0,0,71.868835
1751242871,1,116.349252,39.963192,0.000000,0.000000,0.000000,0.000000,0,0,101.572876
1751243483,1,116.349862,39.963130,0.000000,0.000000,1.510000,0.000000,0,0,76.087952
1751243812,1,116.349237,39.963144,0.000000,0.000000,0.000000,0.000000,0,0,59.347412
1751243842,1,116.349830,39.963081,0.000000,0.000000,0.000000,0.000000,0,0,75.521729
1751244711,1,116.349231,39.963399,0.000000,0.000000,1.430000,0.000000,0,0,46.207458
1751245011,1,116.349709,39.963263,0.000000,0.000000,0.000000,0.000000,0,0,97.977539
1751245551,1,116.349218,39.963276,0.000000,0.000000,0.000000,0.000000,0,0,99.377991
1751246332,1,116.350399,39.963298,0.000000,0.000000,0.000000,0.000000,0,0,88.432861
1751246380,1,116.349107,39.963124,0.000000,0.000000,5.490000,0.000000,0,0,102.430115
1751246410,1,116.349676,39.962970,0.000000,0.000000,0.480000,0.000000,0,0,82.157837
1751246440,1,116.350363,39.963195,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751246500,1,116.350838,39.963030,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751246530,1,116.350969,39.962153,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751246560,1,116.351026,39.961007,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751246590,1,116.350602,39.960346,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751246723,1,116.349925,39.960424,0.000000,0.000000,0.000000,0.000000,0,0,46.186707
1751252246,1,116.349603,39.961438,0.000000,0.000000,2.080000,0.000000,0,0,54.422852
1751252336,1,116.350170,39.961259,0.000000,0.000000,0.840000,0.000000,0,0,70.398376
1751252480,1,116.349716,39.960604,0.000000,0.000000,0.440000,0.000000,0,0,68.185120
1751255000,1,116.351111,39.960418,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751255032,1,116.352414,39.960927,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751255065,1,116.352910,39.961698,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751255343,1,116.351957,39.962541,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751255373,1,116.351035,39.962703,0.000000,0.000000,2.900000,0.000000,0,0,51.485840
1751255452,1,116.350253,39.963168,0.000000,0.000000,0.410000,0.000000,0,0,45.870605
1751255505,1,116.352501,39.961924,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751255567,1,116.350086,39.963206,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751267576,1,116.349194,39.963052,0.000000,0.000000,1.050000,0.000000,0,0,107.962891
1751267619,1,116.350572,39.963246,0.000000,0.000000,0.000000,0.000000,0,0,103.234863
1751267701,1,116.350099,39.962748,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751267731,1,116.350949,39.962128,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751267764,1,116.351042,39.960774,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751267797,1,116.350321,39.960413,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751268112,1,116.349859,39.960238,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751275121,1,116.351080,39.960828,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751275152,1,116.352516,39.961227,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751275182,1,116.352871,39.961709,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751275481,1,116.350851,39.963013,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751275753,1,116.350160,39.963213,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279093,1,116.350800,39.962970,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279392,1,116.351658,39.963011,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279422,1,116.352497,39.963253,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279486,1,116.352276,39.963736,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279596,1,116.352458,39.963293,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279631,1,116.352448,39.962076,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279667,1,116.352042,39.960972,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279698,1,116.350804,39.960392,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751279732,1,116.350188,39.960358,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751281480,1,116.351123,39.961372,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751281510,1,116.351038,39.962441,0.000000,0.000000,1.970000,0.000000,0,0,42.701294
1751281543,1,116.352234,39.962475,0.000000,0.000000,0.000000,0.000000,0,0,52.193542
1751282061,1,116.350987,39.962363,0.000000,0.000000,3.800000,0.000000,0,0,45.076355
1751282092,1,116.350983,39.961026,0.000000,0.000000,0.000000,0.000000,0,0,41.039612
1751282157,1,116.351603,39.962460,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751282281,1,116.352100,39.962535,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751282622,1,116.350975,39.962282,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751282654,1,116.350621,39.960352,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751282687,1,116.350115,39.960479,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751284343,1,116.349662,39.960372,0.000000,0.000000,0.000000,0.000000,0,0,71.833618
1751284417,1,116.350098,39.960671,0.000000,0.000000,0.000000,0.000000,0,0,43.396179
1751286868,1,116.351059,39.959180,0.000000,0.000000,0.000000,0.000000,0,0,45.843750
1751286901,1,116.351198,39.957844,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751286932,1,116.351771,39.956846,0.000000,0.000000,2.140000,0.000000,0,0,45.593384
1751287001,1,116.351933,39.955767,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287033,1,116.352129,39.954790,0.000000,0.000000,3.220000,0.000000,0,0,56.536011
1751287067,1,116.352409,39.953032,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287100,1,116.351829,39.951905,0.000000,0.000000,5.120000,0.000000,0,0,58.205322
1751287167,1,116.351308,39.951738,0.000000,0.000000,1.820000,0.000000,0,0,62.192810
1751287529,1,116.351790,39.951750,0.000000,0.000000,0.000000,0.000000,0,0,57.687805
1751287686,1,116.352649,39.950852,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287718,1,116.354675,39.950976,0.000000,0.000000,2.340000,0.000000,0,0,55.764282
1751287749,1,116.355763,39.950232,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287782,1,116.356750,39.950610,0.000000,0.000000,0.000000,0.000000,0,0,62.230713
1751287856,1,116.357898,39.951046,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287888,1,116.359943,39.951207,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287924,1,116.362701,39.951292,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287956,1,116.364548,39.951398,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751287989,1,116.365223,39.950053,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288023,1,116.365412,39.947775,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288056,1,116.366125,39.947046,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288089,1,116.365537,39.946896,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288187,1,116.368997,39.947218,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288218,1,116.371429,39.947138,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288254,1,116.374229,39.946679,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288285,1,116.376371,39.945551,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288320,1,116.378980,39.944314,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288353,1,116.381369,39.943078,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288384,1,116.382452,39.942391,0.000000,0.000000,4.320000,0.000000,0,0,43.529724
1751288419,1,116.384121,39.941149,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288454,1,116.385974,39.939790,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288489,1,116.387509,39.939327,0.000000,0.000000,3.370000,0.000000,0,0,47.655884
1751288523,1,116.388958,39.939125,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288559,1,116.389641,39.938576,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288591,1,116.389705,39.937542,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288623,1,116.389708,39.936651,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288655,1,116.389616,39.936092,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288764,1,116.388834,39.936097,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751288825,1,116.388737,39.936626,0.000000,0.000000,1.110000,0.000000,0,0,46.863708
1751288867,1,116.388566,39.936969,0.000000,0.000000,0.320000,0.000000,0,0,43.844421
1751288931,1,116.388205,39.937360,0.000000,0.000000,0.710000,0.000000,0,0,43.430054
1751289006,1,116.387692,39.937528,0.000000,0.000000,0.870000,0.000000,0,0,47.500488
1751289123,1,116.387545,39.937950,0.000000,0.000000,0.000000,0.000000,0,0,50.830017
1751289550,1,116.388155,39.937733,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751289592,1,116.388298,39.937356,0.000000,0.000000,0.500000,0.000000,0,0,42.364319
1751290182,1,116.388572,39.937730,0.000000,0.000000,0.390000,0.000000,0,0,47.660583
1751290271,1,116.389167,39.937918,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290381,1,116.389703,39.937868,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290492,1,116.389591,39.937278,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290600,1,116.388825,39.937004,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290701,1,116.388709,39.936442,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290776,1,116.389121,39.936078,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290851,1,116.389853,39.936177,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751290882,1,116.389798,39.937255,0.000000,0.000000,4.640000,0.000000,0,0,44.792419
1751290915,1,116.389838,39.938611,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751291031,1,116.390506,39.939304,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751291063,1,116.391162,39.939371,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751291095,1,116.392736,39.939382,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751291230,1,116.392859,39.938933,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751291313,1,116.393140,39.939426,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292161,1,116.390711,39.939394,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292191,1,116.389257,39.939066,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292221,1,116.387849,39.940259,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292251,1,116.387756,39.942582,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292281,1,116.387715,39.944691,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292311,1,116.387658,39.947130,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292431,1,116.387453,39.949400,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292461,1,116.388502,39.950062,0.000000,0.000000,3.820000,0.000000,0,0,41.573608
1751292491,1,116.388925,39.950321,0.000000,0.000000,1.590000,0.000000,0,0,42.220825
1751292551,1,116.389280,39.952458,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292581,1,116.389123,39.955488,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292611,1,116.389011,39.957963,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292641,1,116.388887,39.960422,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292671,1,116.388812,39.961683,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292731,1,116.387073,39.961867,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292761,1,116.384934,39.961735,0.000000,0.000000,5.880000,0.000000,0,0,42.988647
1751292791,1,116.383246,39.961660,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292821,1,116.381739,39.961662,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292851,1,116.379367,39.961603,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292881,1,116.379041,39.963074,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751292911,1,116.379051,39.964612,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293112,1,116.379027,39.963082,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293142,1,116.378838,39.961561,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293172,1,116.375896,39.961470,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293202,1,116.375913,39.959719,0.000000,0.000000,5.550000,0.000000,0,0,48.888245
1751293232,1,116.376171,39.958325,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293262,1,116.376139,39.956681,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293292,1,116.373871,39.956576,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293322,1,116.373233,39.956648,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293352,1,116.371289,39.956773,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293382,1,116.368259,39.956699,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293417,1,116.363971,39.956691,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293448,1,116.361241,39.956713,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293486,1,116.357507,39.956736,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293523,1,116.355137,39.957181,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293557,1,116.355075,39.959746,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293594,1,116.354454,39.961070,0.000000,0.000000,4.360000,0.000000,0,0,49.540771
1751293630,1,116.352143,39.960985,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293663,1,116.350240,39.960913,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293732,1,116.350010,39.962562,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751293767,1,116.349951,39.963515,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751295053,1,116.350545,39.963188,0.000000,0.000000,2.890000,0.000000,0,0,60.085693
1751295126,1,116.351351,39.963004,0.000000,0.000000,1.470000,0.000000,0,0,57.293701
1751296637,1,116.350136,39.963209,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751300420,1,116.349192,39.963407,0.000000,0.000000,0.000000,0.000000,0,0,89.055176
1751300608,1,116.350123,39.963212,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751301026,1,116.349022,39.963298,0.000000,0.000000,0.000000,0.000000,0,0,78.488037
1751301918,1,116.350097,39.963199,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751301954,1,116.349216,39.963608,0.000000,0.000000,0.000000,0.000000,0,0,95.446960
1751304319,1,116.350053,39.963211,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751332047,1,116.349268,39.963359,0.000000,0.000000,0.000000,0.000000,0,0,70.328796
1751332077,1,116.349743,39.963332,0.000000,0.000000,0.000000,0.000000,0,0,54.882202
1751332348,1,116.349578,39.962890,0.000000,0.000000,0.820000,0.000000,0,0,85.404358
1751332391,1,116.350034,39.963535,0.000000,0.000000,0.000000,0.000000,0,0,42.508667
1751332560,1,116.350960,39.962238,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751332597,1,116.351046,39.960323,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751332628,1,116.350255,39.960397,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340129,1,116.351113,39.960866,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340159,1,116.352536,39.961449,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340355,1,116.352239,39.962514,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340386,1,116.350855,39.963241,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340416,1,116.350981,39.963647,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751340521,1,116.350729,39.963175,0.000000,0.000000,1.100000,0.000000,0,0,44.132141
1751340587,1,116.350124,39.963210,0.000000,0.000000,0.000000,0.000000,0,0,40.449219
1751346099,1,116.349223,39.963306,0.000000,0.000000,0.000000,0.000000,0,0,94.249695
1751346225,1,116.350088,39.963207,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751351792,1,116.349135,39.963459,0.000000,0.000000,0.000000,0.000000,0,0,105.132996
1751351877,1,116.350213,39.963224,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751353448,1,116.349283,39.963091,0.000000,0.000000,0.270000,0.000000,0,0,95.681580
1751353492,1,116.350421,39.963175,0.000000,0.000000,1.490000,0.000000,0,0,116.404907
1751353523,1,116.351148,39.962169,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751353556,1,116.351099,39.960758,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751353586,1,116.350438,39.960369,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751355269,1,116.349874,39.960319,0.000000,0.000000,0.000000,0.000000,0,0,57.166626
1751356445,1,116.350937,39.960422,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751357114,1,116.352470,39.959610,0.000000,0.000000,0.640000,0.000000,0,0,53.143188
1751357281,1,116.351807,39.959351,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751357343,1,116.351227,39.959414,0.000000,0.000000,0.000000,0.000000,0,0,45.621460
1751357385,1,116.351164,39.959824,0.000000,0.000000,0.720000,0.000000,0,0,41.510803
1751357467,1,116.351008,39.960363,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751357500,1,116.350521,39.960468,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751357702,1,116.349982,39.960417,0.000000,0.000000,0.000000,0.000000,0,0,57.379395
1751362568,1,116.349350,39.960765,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363613,1,116.349003,39.959854,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363796,1,116.348915,39.960422,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363826,1,116.348757,39.963323,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363856,1,116.348625,39.965521,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363886,1,116.348540,39.967460,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363916,1,116.348339,39.970768,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363946,1,116.348277,39.973859,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751363976,1,116.348223,39.974781,0.000000,0.000000,0.000000,0.000000,0,0,46.897400
1751364006,1,116.348116,39.975420,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364036,1,116.347990,39.977441,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364066,1,116.347926,39.978714,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364096,1,116.348706,39.979995,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364126,1,116.350909,39.980133,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364156,1,116.352906,39.980182,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364186,1,116.354436,39.980231,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364216,1,116.354962,39.980171,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364483,1,116.355691,39.979964,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364766,1,116.354976,39.979746,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751364971,1,116.355072,39.979095,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751365004,1,116.355096,39.978579,0.000000,0.000000,1.000000,0.000000,0,0,44.105835
1751365040,1,116.354412,39.978562,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751365108,1,116.354446,39.978106,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751365139,1,116.354793,39.977697,0.000000,0.000000,1.460000,0.000000,0,0,48.795654
1751365215,1,116.355313,39.977032,0.000000,0.000000,1.180000,0.000000,0,0,36.283691
1751365278,1,116.355328,39.976297,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751365338,1,116.355887,39.976071,0.000000,0.000000,1.240000,0.000000,0,0,49.356079
1751365563,1,116.355790,39.976489,0.000000,0.000000,1.440000,0.000000,0,0,67.651917
1751365621,1,116.355980,39.976023,0.000000,0.000000,0.000000,0.000000,0,0,43.115845
1751365664,1,116.355587,39.976232,0.000000,0.000000,0.000000,0.000000,0,0,56.874695
1751366768,1,116.355335,39.977055,0.000000,0.000000,1.560000,0.000000,0,0,42.504883
1751366799,1,116.355873,39.977536,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751366829,1,116.355761,39.978355,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751366860,1,116.355666,39.980225,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751366894,1,116.354486,39.980139,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751366926,1,116.353566,39.980183,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751367719,1,116.353251,39.979752,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369139,1,116.354035,39.980191,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369171,1,116.355622,39.980112,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369202,1,116.355766,39.978402,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369235,1,116.355688,39.977374,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369268,1,116.355328,39.976472,0.000000,0.000000,5.160000,0.000000,0,0,50.498413
1751369300,1,116.355551,39.976076,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369550,1,116.355285,39.977353,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369586,1,116.356191,39.977139,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369616,1,116.356203,39.975438,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369648,1,116.354523,39.975350,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369682,1,116.351916,39.975339,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369718,1,116.348915,39.975419,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369753,1,116.347410,39.975349,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369894,1,116.346812,39.974621,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369930,1,116.346721,39.971827,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751369965,1,116.346922,39.968329,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
1751370004,1,116.347091,39.965156,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
